종로구 무악동,기업형 슈퍼마켓,서서울,생수,[광동제약]제주 삼다수,980 
종로구 무악동,기업형 슈퍼마켓,서서울,생수,[롯데칠성음료]아이시스 8.0,680 
종로구 무악동,기업형 슈퍼마켓,서서울,기저귀,[유한킴벌리]하기스 매직팬티 컴포트 기저귀 4단계(남아용 또는 여아용),15800 
종로구 무악동,기업형 슈퍼마켓,서서울,두루마리화장지,[유한킴벌리]크리넥스 데코&소프트 3겹,20900 
종로구 무악동,기업형 슈퍼마켓,서서울,생리대,[유한킴벌리]화이트 시크릿홀 울트라 슬림 날개 중형,9900 
종로구 무악동,기업형 슈퍼마켓,서서울,생리대,[유한킴벌리]좋은느낌 울트라 에어핏쿠션 날개 중형,10700 
종로구 무악동,기업형 슈퍼마켓,서서울,생리대,[LG유니참]바디피트 볼록 맞춤 울트라 중형,5000 
종로구 무악동,기업형 슈퍼마켓,서서울,샴푸,[아모레퍼시픽]려 샴푸,15000 
종로구 무악동,기업형 슈퍼마켓,서서울,샴푸,[LG생활건강]엘라스틴 마린콜라겐 탱글볼륨 샴푸,5480 
종로구 무악동,기업형 슈퍼마켓,서서울,세탁세제,[애경산업]스파크 리필,10900 
종로구 무악동,기업형 슈퍼마켓,서서울,세탁세제,[LG생활건강]테크리필(4대 얼룩강력제거),7900 
종로구 무악동,기업형 슈퍼마켓,서서울,세탁세제,"[헨켈홈케어코리아]퍼실파워젤(액체,드럼용)",17900 
종로구 혜화동,일반 슈퍼마켓,레몬마트,과자(파이),[오리온]초코파이,4200 
종로구 혜화동,일반 슈퍼마켓,레몬마트,과자(파이),[롯데제과]몽쉘카카오생크림케이크,4800 
종로구 혜화동,일반 슈퍼마켓,레몬마트,과자(스낵),[농심]새우깡,1400 
종로구 혜화동,일반 슈퍼마켓,레몬마트,껌,[롯데제과]자일리톨 오리지날,4000 
종로구 혜화동,일반 슈퍼마켓,레몬마트,아이스크림,[빙그레]투게더 바닐라맛,6000 
종로구 혜화동,일반 슈퍼마켓,레몬마트,아이스크림,[롯데제과]월드콘,1200 
종로구 혜화동,일반 슈퍼마켓,레몬마트,아이스크림,[빙그레]메로나,500 
종로구 혜화동,일반 슈퍼마켓,레몬마트,밀가루,[CJ제일제당]백설 밀가루 중력분(다목적용),2300 
종로구 혜화동,일반 슈퍼마켓,레몬마트,라면,[농심]신라면,3960 
종로구 혜화동,일반 슈퍼마켓,레몬마트,라면,[삼양식품]삼양라면,3480 
종로구 혜화동,일반 슈퍼마켓,레몬마트,라면,[오뚜기]진라면 순한맛,3500 
종로구 혜화동,일반 슈퍼마켓,레몬마트,즉석밥,[CJ제일제당]햇반,1950 
종로구 혜화동,일반 슈퍼마켓,레몬마트,즉석밥,[오뚜기]맛있는 오뚜기밥,7900 
종로구 혜화동,일반 슈퍼마켓,레몬마트,시리얼,[동서식품]포스트 콘푸라이트,3480 
종로구 혜화동,일반 슈퍼마켓,레몬마트,두부,[풀무원]국산콩 두부 부침용,4650 
종로구 혜화동,일반 슈퍼마켓,레몬마트,두부,[CJ제일제당]행복한콩 2가지로만 (제대로) 국산콩 100% (부침용),2750 
종로구 혜화동,일반 슈퍼마켓,레몬마트,두부,[CJ제일제당]행복한콩 노릇하게 잘 구워지는 부침두부,1250 
종로구 혜화동,일반 슈퍼마켓,레몬마트,냉동만두,[해태제과]얇은피 고향만두,9000 
종로구 혜화동,일반 슈퍼마켓,레몬마트,냉동만두,[CJ제일제당]비비고 왕교자,9800 
종로구 혜화동,일반 슈퍼마켓,레몬마트,설탕,[CJ제일제당]백설 하얀설탕,2650 
종로구 혜화동,일반 슈퍼마켓,레몬마트,설탕,[CJ제일제당]백설 자일로스 하얀설탕,5150 
종로구 혜화동,일반 슈퍼마켓,레몬마트,고추장,[CJ제일제당]해찬들 우리쌀로 만든 태양초 고추장,10900 
종로구 혜화동,일반 슈퍼마켓,레몬마트,고추장,[대상]청정원 순창 100% 현미 태양초 찰고추장,13900 
종로구 혜화동,일반 슈퍼마켓,레몬마트,된장,[CJ제일제당]해찬들 담백한 재래식 된장,8200 
종로구 혜화동,일반 슈퍼마켓,레몬마트,된장,[대상]청정원 순창 재래식 생된장,7400 
종로구 혜화동,일반 슈퍼마켓,레몬마트,쌈장,[CJ제일제당]해찬들 사계절 쌈장,1450 
종로구 혜화동,일반 슈퍼마켓,레몬마트,쌈장,[대상]청정원 순창 양념듬뿍 쌈장,1800 
종로구 혜화동,일반 슈퍼마켓,레몬마트,식용유,[CJ제일제당]백설 콩100%로 국내에서 만든 콩기름,5980 
종로구 혜화동,일반 슈퍼마켓,레몬마트,식용유,[사조해표]식용유 콩기름,5800 
종로구 혜화동,일반 슈퍼마켓,레몬마트,식용유,[오뚜기]콩100% 식용유,4900 
종로구 혜화동,일반 슈퍼마켓,레몬마트,간장,[샘표식품]양조간장 501,13900 
종로구 혜화동,일반 슈퍼마켓,레몬마트,간장,[샘표식품]진간장 금F3,8200 
종로구 혜화동,일반 슈퍼마켓,레몬마트,케첩,[오뚜기]토마토 케찹,2700 
종로구 혜화동,일반 슈퍼마켓,레몬마트,마요네즈,[오뚜기]고소한 골드 마요네즈,5000 
종로구 혜화동,일반 슈퍼마켓,레몬마트,참기름,[CJ제일제당]백설 진한 참기름,7980 
종로구 혜화동,일반 슈퍼마켓,레몬마트,참기름,[오뚜기]고소한 참기름,9900 
종로구 혜화동,일반 슈퍼마켓,레몬마트,맛김,[풀무원]들기름을 섞어 바삭바삭 고소하게 구워낸 파래김,6900 
종로구 혜화동,일반 슈퍼마켓,레몬마트,어묵,[CJ씨푸드]삼호 부산어묵 사각(골드),3500 
